,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
11,[TRANS] @ryeong9: Jetlag (?)!!! Have been awake after I arrived in Korea till now ㅠ Person who cannot sleep ?? ~~~~~~~~~⊙⊙,{'text': '[TRANS] @ryeong9: Jetlag (?)!!! Have been awake after I arrived in Korea till now ㅠ Person who cannot sleep ?? ~~~~~~~~~⊙⊙'},,,3 (neutral),admin,,False,,3762,,Validated,2023-05-01 17:44:24.651919,{'text_length': 122}
12,"Pride audit: seeing if businesses put their money where their mouths are. 

Of five businesses I stopped in after work, three had LGBTQI employees working in the front, and only one remembered intersex people. One remembered ace but not intersex.","{'text': 'Pride audit: seeing if businesses put their money where their mouths are. \n\nOf five businesses I stopped in after work, three had LGBTQI employees working in the front, and only one remembered intersex people. One remembered ace but not intersex.'}",,,3 (neutral),admin,,False,,3763,,Validated,2023-05-01 17:44:24.651987,{'text_length': 246}
13,"Ilga Europes ""How to be a great intersex ally?"" is starting in 20 minutes at #IENicosia2016 with expert input from OII-Europe","{'text': 'Ilga Europes ""How to be a great intersex ally?"" is starting in 20 minutes at #IENicosia2016 with expert input from OII-Europe'}",,,2 (positive),admin,,False,,3764,,Validated,2023-05-01 17:44:24.652098,{'text_length': 125}
14,Hannah and Ingrid. Shannon and Cammie. Ally and Stevie. Kaelyn and Lucy. My poor lesbians heart.,{'text': 'Hannah and Ingrid. Shannon and Cammie. Ally and Stevie. Kaelyn and Lucy. My poor lesbians heart.'},,,3 (neutral),admin,,False,,3765,,Validated,2023-05-01 17:44:24.652171,{'text_length': 96}
15,"my uber driver today was so fucking transphobic, he really told me that being trans is just a trend. fix that shit &amp; give me a refund @uber","{'text': 'my uber driver today was so fucking transphobic, he really told me that being trans is just a trend. fix that shit &amp; give me a refund @uber'}",,,3 (neutral),admin,,False,,3766,,Validated,2023-05-01 17:44:24.652233,{'text_length': 143}
16,"I'm queer. I'm Muslim. I'm Persian. I'm non-binary. I'm a child of immigrants. FUCK YOU, TRUMP SUPPORTERS. I AM NOT ASHAMED #NOTMYPRESIDENT","{'text': ""I'm queer. I'm Muslim. I'm Persian. I'm non-binary. I'm a child of immigrants. FUCK YOU, TRUMP SUPPORTERS. I AM NOT ASHAMED #NOTMYPRESIDENT""}",,,2 (positive),admin,,False,,3767,,Validated,2023-05-01 17:44:24.652294,{'text_length': 139}
17,following all the guys from queer eye on instagram has improved my days by no less than one billion percent,{'text': 'following all the guys from queer eye on instagram has improved my days by no less than one billion percent'},,,2 (positive),admin,,False,,3768,,Validated,2023-05-01 17:44:24.652353,{'text_length': 107}
18,really gotta stop assuming every trans person has good politics bc that's how i always end up w/ bullshit on my timeline,"{'text': ""really gotta stop assuming every trans person has good politics bc that's how i always end up w/ bullshit on my timeline""}",,,3 (neutral),admin,,False,,3769,,Validated,2023-05-01 17:44:24.652411,{'text_length': 120}
19,Hannah just got called embarrassing by a fat lesbian,{'text': 'Hannah just got called embarrassing by a fat lesbian'},,,5 (extremely hateful),admin,,False,,3770,,Validated,2023-05-01 17:44:24.652497,{'text_length': 52}
20,It's okay to be scared and angry. Sadly being trans is still very taboo. These days though at least we can find support online.,"{'text': ""It's okay to be scared and angry. Sadly being trans is still very taboo. These days though at least we can find support online.""}",,,2 (positive),admin,,False,,3771,,Validated,2023-05-01 17:44:24.652695,{'text_length': 127}
21,"I will never forget the time I was co-teaching a sex ed class and someone asked about intersex people and my co-instructor said something like, ""Some people are born male, some people are born female, and sometimes God makes a mistake.""

(That last part is verbatim.)","{'text': 'I will never forget the time I was co-teaching a sex ed class and someone asked about intersex people and my co-instructor said something like, ""Some people are born male, some people are born female, and sometimes God makes a mistake.""\n\n(That last part is verbatim.)'}",,,3 (neutral),admin,,False,,3772,,Validated,2023-05-01 17:44:24.652757,{'text_length': 267}
22,"Dear queer republicans,

We don't need you to some day change your party's homophobia. We need you to wake the fuck up. We need you now.","{'text': ""Dear queer republicans,\n\nWe don't need you to some day change your party's homophobia. We need you to wake the fuck up. We need you now.""}",,,2 (positive),admin,,False,,3773,,Validated,2023-05-01 17:44:24.652815,{'text_length': 136}
23,"I'm not bisexual or interested in girls in any way, but I will call out if a girl is hot or has nice boobs &amp; or ass. I'm not shy about it 😂💁","{'text': ""I'm not bisexual or interested in girls in any way, but I will call out if a girl is hot or has nice boobs &amp; or ass. I'm not shy about it 😂💁""}",,,2 (positive),admin,,False,,3774,,Validated,2023-05-01 17:44:24.652874,{'text_length': 144}
24,Want to influence the #LGBT friendly agenda in #Leeds ? Note 10th Feb 2015 in your diary @GayLeeds #ilovels #lovinleeds #LGBTLeeds,{'text': 'Want to influence the #LGBT friendly agenda in #Leeds ? Note 10th Feb 2015 in your diary @GayLeeds #ilovels #lovinleeds #LGBTLeeds'},,,2 (positive),admin,,False,,3775,,Validated,2023-05-01 17:44:24.652955,{'text_length': 130}
25,not to be Disgusting but izzy just left the party and now i’m having Gay Withdrawals,{'text': 'not to be Disgusting but izzy just left the party and now i’m having Gay Withdrawals'},,,3 (neutral),admin,,False,,3776,,Validated,2023-05-01 17:44:24.653040,{'text_length': 84}
26,"""People keep calling me a lesbian... I just don't know why.""
-@joannamagill","{'text': '""People keep calling me a lesbian... I just don\'t know why.""\n-@joannamagill'}",,,3 (neutral),admin,,False,,3777,,Validated,2023-05-01 17:44:24.653122,{'text_length': 75}
27,"...@Telegraph &amp; @TeleWonderWomen has had some really great trans coverage in recent years. Certain ""left wing"" news sites should be ashamed.","{'text': '...@Telegraph &amp; @TeleWonderWomen has had some really great trans coverage in recent years. Certain ""left wing"" news sites should be ashamed.'}",,,2 (positive),admin,,False,,3778,,Validated,2023-05-01 17:44:24.653182,{'text_length': 144}
28,I'm at a LGBT Physics event and @DrCarpineti is applying Bayes theorem to penis sizes.,"{'text': ""I'm at a LGBT Physics event and @DrCarpineti is applying Bayes theorem to penis sizes.""}",,,3 (neutral),admin,,False,,3779,,Validated,2023-05-01 17:44:24.653241,{'text_length': 86}
29,love all my lgbtq queens coming to my defense,{'text': 'love all my lgbtq queens coming to my defense'},,,2 (positive),admin,,False,,3780,,Validated,2023-05-01 17:44:24.653298,{'text_length': 45}
30,"A reminder to #GenYAsksY: you almost NEVER know if you're in a room with trans people or not!
You've worked with trans ppl but not known it.","{'text': ""A reminder to #GenYAsksY: you almost NEVER know if you're in a room with trans people or not!\nYou've worked with trans ppl but not known it.""}",,,2 (positive),admin,,False,,3781,,Validated,2023-05-01 17:44:24.653374,{'text_length': 140}
31,i find it fucking hilarious people get uppity about trans headcanons being unrealistic but apparently abo cis mpreg and innacurately written intersex porn are totally okay. and by hilarious i mean i'm going to combust,"{'text': ""i find it fucking hilarious people get uppity about trans headcanons being unrealistic but apparently abo cis mpreg and innacurately written intersex porn are totally okay. and by hilarious i mean i'm going to combust""}",,,3 (neutral),admin,,False,,3782,,Validated,2023-05-01 17:44:24.653434,{'text_length': 217}
32,to spite bitch fartman i should’ve just said danny phantom is trans in the chat and left,{'text': 'to spite bitch fartman i should’ve just said danny phantom is trans in the chat and left'},,,4 (hateful),admin,,False,,3783,,Validated,2023-05-01 17:44:24.653495,{'text_length': 88}
33,"If your team aint in your bio, or u never tweet about them... Don't @ me about mine 😂😂 u bandwagon ass faggots","{'text': ""If your team aint in your bio, or u never tweet about them... Don't @ me about mine 😂😂 u bandwagon ass faggots""}",,,5 (extremely hateful),admin,,False,,3784,,Validated,2023-05-01 17:44:24.653556,{'text_length': 110}
34,"folks, you really gotta hand it to me for being gay and trans as hell","{'text': 'folks, you really gotta hand it to me for being gay and trans as hell'}",,,2 (positive),admin,,False,,3785,,Validated,2023-05-01 17:44:24.653616,{'text_length': 69}
35,Dammit I'm still gay ugh,"{'text': ""Dammit I'm still gay ugh""}",,,4 (hateful),admin,,False,,3786,,Validated,2023-05-01 17:44:24.653675,{'text_length': 24}
36,i know all i’ve been talking about is milkk and the 1975 but dont worry im still gay and love kehlani with all my heart,{'text': 'i know all i’ve been talking about is milkk and the 1975 but dont worry im still gay and love kehlani with all my heart'},,,3 (neutral),admin,,False,,3787,,Validated,2023-05-01 17:44:24.653735,{'text_length': 119}
37,"oh of course the character that gets only one episode is a lesbian so NOW the show can be all like ""we have decent representation uwu""","{'text': 'oh of course the character that gets only one episode is a lesbian so NOW the show can be all like ""we have decent representation uwu""'}",,,3 (neutral),admin,,False,,3788,,Validated,2023-05-01 17:44:24.653792,{'text_length': 134}
38,RT @AliceDreger: I speak with @michalme of @ChemHeritage about intersex treatment and the problems with it historically,{'text': 'RT @AliceDreger: I speak with @michalme of @ChemHeritage about intersex treatment and the problems with it historically'},,,2 (positive),admin,,False,,3789,,Validated,2023-05-01 17:44:24.653850,{'text_length': 119}
39,when lipsoul have dark hair i'm going to be at peak gay status,"{'text': ""when lipsoul have dark hair i'm going to be at peak gay status""}",,,3 (neutral),admin,,False,,3790,,Validated,2023-05-01 17:44:24.653916,{'text_length': 62}
40,Why can't I just be asexual and not have feelings?,"{'text': ""Why can't I just be asexual and not have feelings?""}",,,4 (hateful),admin,,False,,3791,,Validated,2023-05-01 17:44:24.653990,{'text_length': 50}
41,ken's girlfriend came out as intersex and he better not be a dick about it,"{'text': ""ken's girlfriend came out as intersex and he better not be a dick about it""}",,,2 (positive),admin,,False,,3792,,Validated,2023-05-01 17:44:24.654068,{'text_length': 74}
42,I can't stand beautiful lesbians. Like damn bro what the hell. Lol,"{'text': ""I can't stand beautiful lesbians. Like damn bro what the hell. Lol""}",,,3 (neutral),admin,,False,,3793,,Validated,2023-05-01 17:44:24.654130,{'text_length': 66}
43,"Here's something straight from my dick

💕Cw: dkbk, intersex omegas

It's easy for Izuku to get carried away, especially when Kacchan's acting like this- all pliant as Izuku kisses him, moans high-pitched and whiny.
""Stop,"" Kacchan says, grabbing his hand. ""If you touch me I'll-""","{'text': 'Here\'s something straight from my dick\n\n💕Cw: dkbk, intersex omegas\n\nIt\'s easy for Izuku to get carried away, especially when Kacchan\'s acting like this- all pliant as Izuku kisses him, moans high-pitched and whiny.\n""Stop,"" Kacchan says, grabbing his hand. ""If you touch me I\'ll-""'}",,,6 (can't say!),admin,,False,,3794,,Validated,2023-05-01 17:44:24.654885,{'text_length': 279}
44,"Always found it bloody strange why 80% of the time in the lesbian relationships you see there is always a proper butch one...

Just like veggies who have burgers but they are made out of grass

We all know you want meat, you aren’t fooling anyone...","{'text': 'Always found it bloody strange why 80% of the time in the lesbian relationships you see there is always a proper butch one...\n\nJust like veggies who have burgers but they are made out of grass\n\nWe all know you want meat, you aren’t fooling anyone...'}",,,4 (hateful),admin,,False,,3795,,Validated,2023-05-01 17:44:24.654989,{'text_length': 249}
45,"Overheard:
Elderly #1: ""What does LGBT stand for?""
Elderly #2: ""Lesbian Britain's Got Talent.""","{'text': 'Overheard:\nElderly #1: ""What does LGBT stand for?""\nElderly #2: ""Lesbian Britain\'s Got Talent.""'}",,,4 (hateful),admin,,False,,3796,,Validated,2023-05-01 17:44:24.655117,{'text_length': 94}
46,"monkey's paw: a MF DOOM song gets really mainstream, but it's the one song where he says retard and shemale and calls gay people fruit","{'text': ""monkey's paw: a MF DOOM song gets really mainstream, but it's the one song where he says retard and shemale and calls gay people fruit""}",,,5 (extremely hateful),admin,,False,,3797,,Validated,2023-05-01 17:44:24.655185,{'text_length': 134}
47,Trans-siberian orchestra for the next 3 weeks pls,{'text': 'Trans-siberian orchestra for the next 3 weeks pls'},,,3 (neutral),admin,,False,,3798,,Validated,2023-05-01 17:44:24.655243,{'text_length': 49}
48,Error of Man: Parents of transgender 6-year-old files lawsuit against school that banned her from using the girls’ restroom…,{'text': 'Error of Man: Parents of transgender 6-year-old files lawsuit against school that banned her from using the girls’ restroom…'},,,4 (hateful),admin,,False,,3799,,Validated,2023-05-01 17:44:24.655302,{'text_length': 124}
49,"man emil's a great kid. he got magic, he gay, he's kindly.. role model for all kids out there","{'text': ""man emil's a great kid. he got magic, he gay, he's kindly.. role model for all kids out there""}",,,2 (positive),admin,,False,,3800,,Validated,2023-05-01 17:44:24.655359,{'text_length': 93}
50,#SCOTUS clerk directs transgender parties to file letters by March 1 on how G.G. case should proceed in light of DOJ/DOE guidance withdrawal,{'text': '#SCOTUS clerk directs transgender parties to file letters by March 1 on how G.G. case should proceed in light of DOJ/DOE guidance withdrawal'},,,3 (neutral),admin,,False,,3801,,Validated,2023-05-01 17:44:24.655433,{'text_length': 140}
51,boys deadass get me so mad like 99% of them are pieces of shit with 2 brain cells like fuck i wish i was asexual,{'text': 'boys deadass get me so mad like 99% of them are pieces of shit with 2 brain cells like fuck i wish i was asexual'},,,3 (neutral),admin,,False,,3802,,Validated,2023-05-01 17:44:24.655491,{'text_length': 112}
52,I'm physically incapable of dealing with this amount of gay shit that is happening I feel like I'm gonna die at any second now,"{'text': ""I'm physically incapable of dealing with this amount of gay shit that is happening I feel like I'm gonna die at any second now""}",,,4 (hateful),admin,,False,,3803,,Validated,2023-05-01 17:44:24.655548,{'text_length': 126}
53,"""you're non binary and bisexual? so really you're just sexual?""","{'text': '""you\'re non binary and bisexual? so really you\'re just sexual?""'}",,,3 (neutral),admin,,False,,3804,,Validated,2023-05-01 17:44:24.655640,{'text_length': 63}
54,When trump inevitably goes to hell for being a shitty person Satan is gonna help all the members of the LGBTQ+ community jump him and I'll be sitting there recording it in landscape mode HD,"{'text': ""When trump inevitably goes to hell for being a shitty person Satan is gonna help all the members of the LGBTQ+ community jump him and I'll be sitting there recording it in landscape mode HD""}",,,2 (positive),admin,,False,,3805,,Validated,2023-05-01 17:44:24.655702,{'text_length': 189}
55,"""If you've been affected by any of the issues""

Tbh, the part about Bob liking lesbians didn't sit well with me 
#affected
#FairCity","{'text': '""If you\'ve been affected by any of the issues""\n\nTbh, the part about Bob liking lesbians didn\'t sit well with me \n#affected\n#FairCity'}",,,4 (hateful),admin,,False,,3806,,Validated,2023-05-01 17:44:24.655759,{'text_length': 132}
56,Black people are very ignorant when it comes to LGBT.,{'text': 'Black people are very ignorant when it comes to LGBT.'},,,3 (neutral),admin,,False,,3807,,Validated,2023-05-01 17:44:24.655816,{'text_length': 53}
57,ghey guy at work brought me donuts on my first day back from honeymoon. might leave wife for him idk. he can cook better too... is butt stuff a requirement? i don't think i could do it. very sad. maybe he can train wife...,"{'text': ""ghey guy at work brought me donuts on my first day back from honeymoon. might leave wife for him idk. he can cook better too... is butt stuff a requirement? i don't think i could do it. very sad. maybe he can train wife...""}",,,4 (hateful),admin,,False,,3808,,Validated,2023-05-01 17:44:24.655873,{'text_length': 222}
58,someone posted a job posting in a queer jobs fb group for a corrections counselor on Rikers Island. what the fuck????,{'text': 'someone posted a job posting in a queer jobs fb group for a corrections counselor on Rikers Island. what the fuck????'},,,3 (neutral),admin,,False,,3809,,Validated,2023-05-01 17:44:24.655940,{'text_length': 117}
59,Closing the day with Dr. Jeff Evans talking about the prosecution of inter-male sex 1850-1970 at OUTing the Past Bournemouth #LGBTHM17,{'text': 'Closing the day with Dr. Jeff Evans talking about the prosecution of inter-male sex 1850-1970 at OUTing the Past Bournemouth #LGBTHM17'},,,3 (neutral),admin,,False,,3810,,Validated,2023-05-01 17:44:24.655998,{'text_length': 134}
60,I honestly feel a trans shouldn't b dancing at an all females strip club. that's deceiving asl.,"{'text': ""I honestly feel a trans shouldn't b dancing at an all females strip club. that's deceiving asl.""}",,,5 (extremely hateful),admin,,False,,3811,,Validated,2023-05-01 17:44:24.656089,{'text_length': 95}
61,"""a queer is when you fart out of your vagina"" -@_mjzvee","{'text': '""a queer is when you fart out of your vagina"" -@_mjzvee'}",,,4 (hateful),admin,,False,,3812,,Validated,2023-05-01 17:44:24.656151,{'text_length': 55}
62,"when i don't know what to write i instinctively just write ""i'm gay"" and that's it","{'text': 'when i don\'t know what to write i instinctively just write ""i\'m gay"" and that\'s it'}",,,3 (neutral),admin,,False,,3813,,Validated,2023-05-01 17:44:24.656210,{'text_length': 82}
63,"Me: boys suck. I'm asexual now. 

Bekah: I'm attracted to refrigerators. And cheese.","{'text': ""Me: boys suck. I'm asexual now. \n\nBekah: I'm attracted to refrigerators. And cheese.""}",,,3 (neutral),admin,,False,,3814,,Validated,2023-05-01 17:44:24.656267,{'text_length': 84}
64,MESSAGE TO HATERS: u gay,{'text': 'MESSAGE TO HATERS: u gay'},,,5 (extremely hateful),admin,,False,,3815,,Validated,2023-05-01 17:44:24.656325,{'text_length': 24}
65,when i identify the one queer scholar in the conference room within 20 minutes,{'text': 'when i identify the one queer scholar in the conference room within 20 minutes'},,,2 (positive),admin,,False,,3816,,Validated,2023-05-01 17:44:24.656382,{'text_length': 78}
66,The fact so many gorgeous children remain strong in the face of a lifetime of this garbage attests to strength of queer parenting #qanda,{'text': 'The fact so many gorgeous children remain strong in the face of a lifetime of this garbage attests to strength of queer parenting #qanda'},,,2 (positive),admin,,False,,3817,,Validated,2023-05-01 17:44:24.656440,{'text_length': 136}
67,"TL: Roti shop reviews, sex without head, subtle inter island war,  pregnancy with condom use, born again hoes and doubles prices.","{'text': 'TL: Roti shop reviews, sex without head, subtle inter island war,  pregnancy with condom use, born again hoes and doubles prices.'}",,,4 (hateful),admin,,False,,3818,,Validated,2023-05-01 17:44:24.656496,{'text_length': 129}
68,"Top five ""arguments"" of twitter trans activists:   1) LOL    2) LOL wut    3) LMAO    4) BUT intersex! intersex! intersex!!1!    5) TERF!!1!","{'text': 'Top five ""arguments"" of twitter trans activists:   1) LOL    2) LOL wut    3) LMAO    4) BUT intersex! intersex! intersex!!1!    5) TERF!!1!'}",,,4 (hateful),admin,,False,,3819,,Validated,2023-05-01 17:44:24.656552,{'text_length': 140}
69,"i, too, am a tough lesbian anime lover","{'text': 'i, too, am a tough lesbian anime lover'}",,,3 (neutral),admin,,False,,3820,,Validated,2023-05-01 17:44:24.656609,{'text_length': 38}
70,"👉DiscNY’s Equity Committee Seeking Participants for Focus Group👈

The Equity Committee, in an effort to create a warm and welcoming space for its trans, nonbinary, and intersex players, is developing a policy of inclusivity for DiscNY.","{'text': '👉DiscNY’s Equity Committee Seeking Participants for Focus Group👈\n\nThe Equity Committee, in an effort to create a warm and welcoming space for its trans, nonbinary, and intersex players, is developing a policy of inclusivity for DiscNY.'}",,,2 (positive),admin,,False,,3821,,Validated,2023-05-01 17:44:24.656677,{'text_length': 235}
71,dan knows mars is gay thats all that matters really,{'text': 'dan knows mars is gay thats all that matters really'},,,3 (neutral),admin,,False,,3822,,Validated,2023-05-01 17:44:24.656734,{'text_length': 51}
72,"I've had people ask my why I care so much about trans friends being comfortable and I feel like it's not a hard question.
Everyone has experiences with the outside world not treating them in the way we would like to be treated.
In my case, aside from growing up as a nerd before-","{'text': ""I've had people ask my why I care so much about trans friends being comfortable and I feel like it's not a hard question.\nEveryone has experiences with the outside world not treating them in the way we would like to be treated.\nIn my case, aside from growing up as a nerd before-""}",,,2 (positive),admin,,False,,3823,,Validated,2023-05-01 17:44:24.656800,{'text_length': 279}
73,I hope lisa and lee yu bi will stay as friends after that real men guestings,{'text': 'I hope lisa and lee yu bi will stay as friends after that real men guestings'},,,3 (neutral),admin,,False,,3824,,Validated,2023-05-01 17:44:24.656858,{'text_length': 76}
74,"Do Mermaids &amp; GIRES tell 'trans' kids they'll probably never have sex?  That neo-vags heal over &amp; hurt, that neo-penises need 'pumping up'?","{'text': ""Do Mermaids &amp; GIRES tell 'trans' kids they'll probably never have sex?  That neo-vags heal over &amp; hurt, that neo-penises need 'pumping up'?""}",,,4 (hateful),admin,,False,,3825,,Validated,2023-05-01 17:44:24.656926,{'text_length': 147}
75,My car is the perfect incognito lesbian mobile to do illegal shit in and I utilize it for this quite frequently,{'text': 'My car is the perfect incognito lesbian mobile to do illegal shit in and I utilize it for this quite frequently'},,,3 (neutral),admin,,False,,3826,,Validated,2023-05-01 17:44:24.656986,{'text_length': 111}
76,Hi my name is Eliza &amp; I like to hack Alyse's Twitter &amp; I'm a full blown lesbian pimp,"{'text': ""Hi my name is Eliza &amp; I like to hack Alyse's Twitter &amp; I'm a full blown lesbian pimp""}",,,4 (hateful),admin,,False,,3827,,Validated,2023-05-01 17:44:24.657059,{'text_length': 92}
77,"Missed peads ward! No surgery ward till now, missed a whole week of it and papers are still on time!!! 
Kesey doctors banen gey hm???? Guess kro bros!","{'text': 'Missed peads ward! No surgery ward till now, missed a whole week of it and papers are still on time!!! \nKesey doctors banen gey hm???? Guess kro bros!'}",,,3 (neutral),admin,,False,,3828,,Validated,2023-05-01 17:44:24.657118,{'text_length': 150}
78,"'why do you headcanon soos as intersex'
why do you headcanon anyone as anything","{'text': ""'why do you headcanon soos as intersex'\nwhy do you headcanon anyone as anything""}",,,3 (neutral),admin,,False,,3829,,Validated,2023-05-01 17:44:24.657176,{'text_length': 79}
79,Women who don’t have “womanly features” like a hour glass figure or breasts our bodies are still womanly bc we are women. Yes this includes trans women too and intersex women,{'text': 'Women who don’t have “womanly features” like a hour glass figure or breasts our bodies are still womanly bc we are women. Yes this includes trans women too and intersex women'},,,2 (positive),admin,,False,,3830,,Validated,2023-05-01 17:44:24.657245,{'text_length': 174}
80,WHY IS THE QUEER LADY COMMUNITY IN COLUMBUS SO. FUCKING. SMALL.,{'text': 'WHY IS THE QUEER LADY COMMUNITY IN COLUMBUS SO. FUCKING. SMALL.'},,,3 (neutral),admin,,False,,3831,,Validated,2023-05-01 17:44:24.657316,{'text_length': 63}
81,My heart goes out to the bi/gay people in our history textbooks,{'text': 'My heart goes out to the bi/gay people in our history textbooks'},,,2 (positive),admin,,False,,3832,,Validated,2023-05-01 17:44:24.657373,{'text_length': 63}
82,RT DianSquire: #thanksdnied for your support of all the queer and trans* communities of ACPA for the last 10 yrs #SCLGBTA #acpa15 #trend #s…,{'text': 'RT DianSquire: #thanksdnied for your support of all the queer and trans* communities of ACPA for the last 10 yrs #SCLGBTA #acpa15 #trend #s…'},,,2 (positive),admin,,False,,3833,,Validated,2023-05-01 17:44:24.657431,{'text_length': 140}
83,"i am once again dressed far too gayly for a family dinner

fulfilling my role as the queer witch child",{'text': 'i am once again dressed far too gayly for a family dinner\n\nfulfilling my role as the queer witch child'},,,3 (neutral),admin,,False,,3834,,Validated,2023-05-01 17:44:24.657491,{'text_length': 102}
84,"I leave for a couple of days and these check mark cocksuckers are still whining about Batman being a billionaire

Ja maa yawao apni panchodon. 

Maybe I shoulda stayed gone",{'text': 'I leave for a couple of days and these check mark cocksuckers are still whining about Batman being a billionaire\n\nJa maa yawao apni panchodon. \n\nMaybe I shoulda stayed gone'},,,4 (hateful),admin,,False,,3835,,Validated,2023-05-01 17:44:24.657547,{'text_length': 172}
85,I'm having a Facebook argument with my Trump-loving cousin whom everyone suspects to be gay. AMA.,"{'text': ""I'm having a Facebook argument with my Trump-loving cousin whom everyone suspects to be gay. AMA.""}",,,3 (neutral),admin,,False,,3836,,Validated,2023-05-01 17:44:24.657604,{'text_length': 97}
86,My teacher assigns the weirdest shit so currently writing a paper on transgender suicide 🙊,{'text': 'My teacher assigns the weirdest shit so currently writing a paper on transgender suicide 🙊'},,,4 (hateful),admin,,False,,3837,,Validated,2023-05-01 17:44:24.657661,{'text_length': 90}
87,"And when I searched queer high fantasy - ""YOU MEANT GAY CIS PROTAGONISTS RIGHT???"" Man, I'm glad Beyond is happening.","{'text': 'And when I searched queer high fantasy - ""YOU MEANT GAY CIS PROTAGONISTS RIGHT???"" Man, I\'m glad Beyond is happening.'}",,,3 (neutral),admin,,False,,3838,,Validated,2023-05-01 17:44:24.657717,{'text_length': 117}
88,The ONLY reason that I don’t like fw bisexual girls or take them serious is cause I feel like they gon always crave dick😂😂😂😂,{'text': 'The ONLY reason that I don’t like fw bisexual girls or take them serious is cause I feel like they gon always crave dick😂😂😂😂'},,,4 (hateful),admin,,False,,3839,,Validated,2023-05-01 17:44:24.657776,{'text_length': 124}
89,"You, as a STRAIGHT individual have NO RIGHT to make jokes about queer issues and to act like you know what we go through","{'text': 'You, as a STRAIGHT individual have NO RIGHT to make jokes about queer issues and to act like you know what we go through'}",,,2 (positive),admin,,False,,3840,,Validated,2023-05-01 17:44:24.657831,{'text_length': 120}
90,"i could believe someone saying ""pink is too gay for a boy's hair"" wrt inigo's design but wtf's w kjelle?","{'text': 'i could believe someone saying ""pink is too gay for a boy\'s hair"" wrt inigo\'s design but wtf\'s w kjelle?'}",,,4 (hateful),admin,,False,,3841,,Validated,2023-05-01 17:44:24.657897,{'text_length': 104}
91,as if I've accidentally ticked I'm  male instead of female on my college app and had to explain to greenhead I'm not trans just stupid  x x,"{'text': ""as if I've accidentally ticked I'm  male instead of female on my college app and had to explain to greenhead I'm not trans just stupid  x x""}",,,3 (neutral),admin,,False,,3842,,Validated,2023-05-01 17:44:24.657967,{'text_length': 139}
92,Blue dream by jhene is my main song to sunnie💘 #gaylords,{'text': 'Blue dream by jhene is my main song to sunnie💘 #gaylords'},,,4 (hateful),admin,,False,,3843,,Validated,2023-05-01 17:44:24.658040,{'text_length': 56}
