,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
11,"for the people messaging me about my trans flag; the trans flag isn’t strictly for trans women and men, the white stands for nonbinary/intersex/genderqueer people who identify as trans too! 💗💗💗","{'text': 'for the people messaging me about my trans flag; the trans flag isn’t strictly for trans women and men, the white stands for nonbinary/intersex/genderqueer people who identify as trans too! 💗💗💗'}",,,1 (extremely positive/supportive),admin,,False,,3262,,Validated,2023-09-25 18:55:54.420469,{'text_length': 193}
12,Lol I mean was the dick really that bad that you went lesbian?😂 feeling bad for that nigga.,{'text': 'Lol I mean was the dick really that bad that you went lesbian?😂 feeling bad for that nigga.'},,,4 (hateful/unsupportive),admin,,False,,3263,,Validated,2023-09-25 18:55:54.420539,{'text_length': 91}
13,Will never understand why protesters go to pride to argue about lgbt being a sin NO ONE CARES GO SUCK A DICK WE JUST TRYNA HAVE A NICE DAY,{'text': 'Will never understand why protesters go to pride to argue about lgbt being a sin NO ONE CARES GO SUCK A DICK WE JUST TRYNA HAVE A NICE DAY'},,,2 (positive/supportive),admin,,False,,3264,,Validated,2023-09-25 18:55:54.420605,{'text_length': 138}
14,being grounded is fucking ghey,{'text': 'being grounded is fucking ghey'},,,3 (neutral),admin,,False,,3265,,Validated,2023-09-25 18:55:54.420670,{'text_length': 30}
15,"&gt;Rightwingers assuming we'll bail on Taiwan, because we bailed in Afghanistan after 20 years of a nothing-burger war

Lotta armchair chickenhawk cocksuckers in the area.","{'text': ""&gt;Rightwingers assuming we'll bail on Taiwan, because we bailed in Afghanistan after 20 years of a nothing-burger war\n\nLotta armchair chickenhawk cocksuckers in the area.""}",,,6 (can't say!),admin,,False,,3266,,Validated,2023-09-25 18:55:54.420738,{'text_length': 172}
16,"how do i go and watch ‘love, simon’ without exposing my bisexual ass","{'text': 'how do i go and watch ‘love, simon’ without exposing my bisexual ass'}",,,2 (positive/supportive),admin,,False,,3267,,Validated,2023-09-25 18:55:54.420804,{'text_length': 68}
17,Please don't joke that the A in LGBTQIA is for ally. Please don't joke that allies can earn it's inclusion. Asexuals need that.,"{'text': ""Please don't joke that the A in LGBTQIA is for ally. Please don't joke that allies can earn it's inclusion. Asexuals need that.""}",,,1 (extremely positive/supportive),admin,,False,,3268,,Validated,2023-09-25 18:55:54.420869,{'text_length': 127}
18,"""Women should have sex with violent misogynists so they don't go on a killing spree"" is an actual idea being debated in mainstream media and I can't even talk about how that makes me feel as an asexual person.","{'text': '""Women should have sex with violent misogynists so they don\'t go on a killing spree"" is an actual idea being debated in mainstream media and I can\'t even talk about how that makes me feel as an asexual person.'}",,,3 (neutral),admin,,False,,3269,,Validated,2023-09-25 18:55:54.420932,{'text_length': 209}
19,The reason I realized I was bisexual was because I had the biggest crush on Sydney Davis &amp; I literally accidentally just swiped fucking left,{'text': 'The reason I realized I was bisexual was because I had the biggest crush on Sydney Davis &amp; I literally accidentally just swiped fucking left'},,,3 (neutral),admin,,False,,3270,,Validated,2023-09-25 18:55:54.420996,{'text_length': 144}
20,“Dykes on ice” allies lesbian christmas movie idea,{'text': '“Dykes on ice” allies lesbian christmas movie idea'},,,2 (positive/supportive),admin,,False,,3271,,Validated,2023-09-25 18:55:54.421075,{'text_length': 50}
21,"Would be cool to have some interaction with more than just onlyfans ads… even if I am just here for horny gay twitter 
#gay #gay18 #gaysex #gayfuck #gayporn #gaybareback #gayoral #gaysuck #gayhot #gayteen #gaytwink #gayotter #gayhunk #gayhairy #gaysmooth #gayass #gaycrusing #gay",{'text': 'Would be cool to have some interaction with more than just onlyfans ads… even if I am just here for horny gay twitter \n#gay #gay18 #gaysex #gayfuck #gayporn #gaybareback #gayoral #gaysuck #gayhot #gayteen #gaytwink #gayotter #gayhunk #gayhairy #gaysmooth #gayass #gaycrusing #gay'},,,2 (positive/supportive),admin,,False,,3272,,Validated,2023-09-25 18:55:54.421144,{'text_length': 279}
22,It's canon that marceline lied about not caring for bubblegum and what she thinks about her I'm too bisexual for this,"{'text': ""It's canon that marceline lied about not caring for bubblegum and what she thinks about her I'm too bisexual for this""}",,,3 (neutral),admin,,False,,3273,,Validated,2023-09-25 18:55:54.421249,{'text_length': 117}
23,one day im gunna make such a good art about growing up intersex and trans that it makes everyone shit their pants and be more sympathetic towards us but until then i appreciate yall sticking with my drunk and stoned rambles,{'text': 'one day im gunna make such a good art about growing up intersex and trans that it makes everyone shit their pants and be more sympathetic towards us but until then i appreciate yall sticking with my drunk and stoned rambles'},,,2 (positive/supportive),admin,,False,,3274,,Validated,2023-09-25 18:55:54.421323,{'text_length': 223}
24,"Like for them, LGBTQIA folk weren’t in their midst until whenever Ellen/NPH came out despite there not being a reason for us not to exist???","{'text': 'Like for them, LGBTQIA folk weren’t in their midst until whenever Ellen/NPH came out despite there not being a reason for us not to exist???'}",,,2 (positive/supportive),admin,,False,,3275,,Validated,2023-09-25 18:55:54.421393,{'text_length': 140}
25,"Why Bisexuality Has Never Meant 'I Only Like Cis Men and Cis Women'
A Short Play by Madelaine Hanson

Non-binary/intersex person: I think I'm in love with you
Bisexual person: Sorry I'm actually bisexual

(Person runs on with a sign saying 'HAS NEVER HAPPENED, EVER')

The End","{'text': ""Why Bisexuality Has Never Meant 'I Only Like Cis Men and Cis Women'\nA Short Play by Madelaine Hanson\n\nNon-binary/intersex person: I think I'm in love with you\nBisexual person: Sorry I'm actually bisexual\n\n(Person runs on with a sign saying 'HAS NEVER HAPPENED, EVER')\n\nThe End""}",,,2 (positive/supportive),admin,,False,,3276,,Validated,2023-09-25 18:55:54.421460,{'text_length': 276}
26,If you eat pussy like a lesbian. 😍😫,{'text': 'If you eat pussy like a lesbian. 😍😫'},,,2 (positive/supportive),admin,,False,,3277,,Validated,2023-09-25 18:55:54.421526,{'text_length': 35}
27,Always bitchin and moaning about your ex ain't gonna change the fact he's gay and you were dumb for not seeing that 😂😂😩😩,"{'text': ""Always bitchin and moaning about your ex ain't gonna change the fact he's gay and you were dumb for not seeing that 😂😂😩😩""}",,,6 (can't say!),admin,,False,,3278,,Validated,2023-09-25 18:55:54.421592,{'text_length': 120}
28,Do y’all not realize dyke is a slur?,{'text': 'Do y’all not realize dyke is a slur?'},,,2 (positive/supportive),admin,,False,,3279,,Validated,2023-09-25 18:55:54.421656,{'text_length': 36}
29,standing up and almost blacking out is gay culture,{'text': 'standing up and almost blacking out is gay culture'},,,3 (neutral),admin,,False,,3280,,Validated,2023-09-25 18:55:54.421722,{'text_length': 50}
30,"like i'm not... saying that every asexual person is a cishet. i'm just saying that if a cis straight person is ace, they're still cis and straight","{'text': ""like i'm not... saying that every asexual person is a cishet. i'm just saying that if a cis straight person is ace, they're still cis and straight""}",,,4 (hateful/unsupportive),admin,,False,,3281,,Validated,2023-09-25 18:55:54.421802,{'text_length': 146}
31,if trump wants me to go to war with iran i wont go. no iranian ever called me a tranny,{'text': 'if trump wants me to go to war with iran i wont go. no iranian ever called me a tranny'},,,2 (positive/supportive),admin,,False,,3282,,Validated,2023-09-25 18:55:54.421867,{'text_length': 86}
32,"happy birthday to Rin Natsume, she’s a trans lesbian and she’s my daughter and I’m so proud of her","{'text': 'happy birthday to Rin Natsume, she’s a trans lesbian and she’s my daughter and I’m so proud of her'}",,,1 (extremely positive/supportive),admin,,False,,3283,,Validated,2023-09-25 18:55:54.421954,{'text_length': 98}
33,Here's to the year for ACTUAL Kink &amp; fetishes in Transsexual porn!! 🍻,"{'text': ""Here's to the year for ACTUAL Kink &amp; fetishes in Transsexual porn!! 🍻""}",,,2 (positive/supportive),admin,,False,,3284,,Validated,2023-09-25 18:55:54.422032,{'text_length': 73}
34,If Carol of the Bells by Trans-Siberian Orchestra does not get played tonight I will personally lose my shit and be highly upset,{'text': 'If Carol of the Bells by Trans-Siberian Orchestra does not get played tonight I will personally lose my shit and be highly upset'},,,3 (neutral),admin,,False,,3285,,Validated,2023-09-25 18:55:54.422097,{'text_length': 128}
35,Guys suck. Becoming lesbian. End of story.,{'text': 'Guys suck. Becoming lesbian. End of story.'},,,6 (can't say!),admin,,False,,3286,,Validated,2023-09-25 18:55:54.422161,{'text_length': 42}
36,I went from a 4 beer queer to a 2 beer queer.. This is sad,{'text': 'I went from a 4 beer queer to a 2 beer queer.. This is sad'},,,2 (positive/supportive),admin,,False,,3287,,Validated,2023-09-25 18:55:54.422257,{'text_length': 58}
37,"Lesbian
Gay
Bisexual
Transgender
Queer
Intersex
Azealia Banks",{'text': 'Lesbian\nGay\nBisexual\nTransgender\nQueer\nIntersex\nAzealia Banks'},,,3 (neutral),admin,,False,,3288,,Validated,2023-09-25 18:55:54.422326,{'text_length': 61}
38,"So typical that the only downside to an excellent @Feminartsy all-female event on queer and feminism is rowdy, disruptive men outside.","{'text': 'So typical that the only downside to an excellent @Feminartsy all-female event on queer and feminism is rowdy, disruptive men outside.'}",,,2 (positive/supportive),admin,,False,,3289,,Validated,2023-09-25 18:55:54.422391,{'text_length': 134}
39,Y’all I thought brigette was gonna be a dance genius the way you guys were talking about her I’m glad to know you have low standards and appreciate dorky lesbian dancing,{'text': 'Y’all I thought brigette was gonna be a dance genius the way you guys were talking about her I’m glad to know you have low standards and appreciate dorky lesbian dancing'},,,2 (positive/supportive),admin,,False,,3290,,Validated,2023-09-25 18:55:54.422456,{'text_length': 169}
40,anyways i love my trans sisters &amp; brothers and they are so much more beautiful than ugly-ass transphobes,{'text': 'anyways i love my trans sisters &amp; brothers and they are so much more beautiful than ugly-ass transphobes'},,,1 (extremely positive/supportive),admin,,False,,3291,,Validated,2023-09-25 18:55:54.422535,{'text_length': 108}
41,"Stu Casey, 21, Denver Colorado LOVES tranny cock.","{'text': 'Stu Casey, 21, Denver Colorado LOVES tranny cock.'}",,,4 (hateful/unsupportive),admin,,False,,3292,,Validated,2023-09-25 18:55:54.422602,{'text_length': 49}
42,Dismissing bullying of trans people is dismissing the 40% attempted suicide rate. Something's can't just be ignored.,"{'text': ""Dismissing bullying of trans people is dismissing the 40% attempted suicide rate. Something's can't just be ignored.""}",,,1 (extremely positive/supportive),admin,,False,,3293,,Validated,2023-09-25 18:55:54.422666,{'text_length': 116}
43,When you can't tell if a girl is a lesbian.. Or just an athlete.,"{'text': ""When you can't tell if a girl is a lesbian.. Or just an athlete.""}",,,3 (neutral),admin,,False,,3294,,Validated,2023-09-25 18:55:54.422734,{'text_length': 64}
44,"The UK is opening a school for LGBT students.

Did you learn NOTHING from segregation in the US?

That is the EXACT OPPOSITE of progress.",{'text': 'The UK is opening a school for LGBT students.\n\nDid you learn NOTHING from segregation in the US?\n\nThat is the EXACT OPPOSITE of progress.'},,,4 (hateful/unsupportive),admin,,False,,3295,,Validated,2023-09-25 18:55:54.422801,{'text_length': 137}
45,just wanna say I have a crush on daddy from oitnb. but is he a trans man or just a big dyke?,{'text': 'just wanna say I have a crush on daddy from oitnb. but is he a trans man or just a big dyke?'},,,3 (neutral),admin,,False,,3296,,Validated,2023-09-25 18:55:54.422866,{'text_length': 92}
46,I wish that Trans Day of Shit Fuck Damn was called Trans Day of Shit Damn Motherfucker instead so that we could use D'Angelo as our pride anthem,"{'text': ""I wish that Trans Day of Shit Fuck Damn was called Trans Day of Shit Damn Motherfucker instead so that we could use D'Angelo as our pride anthem""}",,,6 (can't say!),admin,,False,,3297,,Validated,2023-09-25 18:55:54.422928,{'text_length': 144}
47,I worked at a porn store in a rich Republican/Conservative area of Cincinnati and transsexual porn flew off the shelves.,{'text': 'I worked at a porn store in a rich Republican/Conservative area of Cincinnati and transsexual porn flew off the shelves.'},,,3 (neutral),admin,,False,,3298,,Validated,2023-09-25 18:55:54.422992,{'text_length': 120}
48,Raven from thats so raven is lesbian wtf???,{'text': 'Raven from thats so raven is lesbian wtf???'},,,2 (positive/supportive),admin,,False,,3299,,Validated,2023-09-25 18:55:54.423055,{'text_length': 43}
49,"imagine being 7y/o n ur mom tells u to ""get urself a wife, or u'll be lonely"" like thanks for supporting the gays but i cant tie my shoes","{'text': 'imagine being 7y/o n ur mom tells u to ""get urself a wife, or u\'ll be lonely"" like thanks for supporting the gays but i cant tie my shoes'}",,,2 (positive/supportive),admin,,False,,3300,,Validated,2023-09-25 18:55:54.423119,{'text_length': 137}
50,"'Hot Kiss' @ #OasisAqualounge. Aug 31 8pm-3am, Gender free price/all welcome! Queer friendly! @SexAndLifePC @SexInWords @WipeHomophobia","{'text': ""'Hot Kiss' @ #OasisAqualounge. Aug 31 8pm-3am, Gender free price/all welcome! Queer friendly! @SexAndLifePC @SexInWords @WipeHomophobia""}",,,2 (positive/supportive),admin,,False,,3301,,Validated,2023-09-25 18:55:54.423218,{'text_length': 135}
51,Crazy Rich Asians was great! Who has room in their lives for a Crazy Broke Mixed-Race ghey?,{'text': 'Crazy Rich Asians was great! Who has room in their lives for a Crazy Broke Mixed-Race ghey?'},,,2 (positive/supportive),admin,,False,,3302,,Validated,2023-09-25 18:55:54.423289,{'text_length': 91}
52,"When girls put pictures up , and the caption is some queer ass quote . I personally cannot find a f'ck to give .","{'text': ""When girls put pictures up , and the caption is some queer ass quote . I personally cannot find a f'ck to give .""}",,,3 (neutral),admin,,False,,3303,,Validated,2023-09-25 18:55:54.423356,{'text_length': 112}
53,Just got yelled at by 711 for honking my horn at a couple queer boys holding hands. What is this,{'text': 'Just got yelled at by 711 for honking my horn at a couple queer boys holding hands. What is this'},,,6 (can't say!),admin,,False,,3304,,Validated,2023-09-25 18:55:54.423421,{'text_length': 96}
54,THE A IS FOR ASEXUAL NOT ALLY YOU STUPID DICKBAGS,{'text': 'THE A IS FOR ASEXUAL NOT ALLY YOU STUPID DICKBAGS'},,,1 (extremely positive/supportive),admin,,False,,3305,,Validated,2023-09-25 18:55:54.423485,{'text_length': 49}
55,"hey um not to be a jerk or anything but um. but i’m watching riverdale and

...jughead is supposed to be asexual. so, uh, what kinda bullshit is this?","{'text': 'hey um not to be a jerk or anything but um. but i’m watching riverdale and\n\n...jughead is supposed to be asexual. so, uh, what kinda bullshit is this?'}",,,3 (neutral),admin,,False,,3306,,Validated,2023-09-25 18:55:54.423550,{'text_length': 150}
56,"Tomorrow @IndyOnSunday publishes #pinklist2013 - the 101 most influential lesbian, gay, bisexual, transgender people in Britain. Who's No1?","{'text': ""Tomorrow @IndyOnSunday publishes #pinklist2013 - the 101 most influential lesbian, gay, bisexual, transgender people in Britain. Who's No1?""}",,,1 (extremely positive/supportive),admin,,False,,3307,,Validated,2023-09-25 18:55:54.423614,{'text_length': 139}
57,I’m an old fashion cocksucker 😈,{'text': 'I’m an old fashion cocksucker 😈'},,,2 (positive/supportive),admin,,False,,3308,,Validated,2023-09-25 18:55:54.423679,{'text_length': 31}
58,you really don't know how queer you are until watch a whole season of a gay webseires in the morning &amp; cry over gay art in the afternoon,"{'text': ""you really don't know how queer you are until watch a whole season of a gay webseires in the morning &amp; cry over gay art in the afternoon""}",,,1 (extremely positive/supportive),admin,,False,,3309,,Validated,2023-09-25 18:55:54.423747,{'text_length': 140}
59,bisexual culture is getting mega crushes on the hot short haired rock singer girls and the long haired guitar boys,{'text': 'bisexual culture is getting mega crushes on the hot short haired rock singer girls and the long haired guitar boys'},,,2 (positive/supportive),admin,,False,,3310,,Validated,2023-09-25 18:55:54.423812,{'text_length': 114}
60,"hi if u have a problem with me being transgender, i didnt ask for your damn opinion. also, it's not a choice but being an asshole is.","{'text': ""hi if u have a problem with me being transgender, i didnt ask for your damn opinion. also, it's not a choice but being an asshole is.""}",,,1 (extremely positive/supportive),admin,,False,,3311,,Validated,2023-09-25 18:55:54.423889,{'text_length': 133}
61,trans! people! are! not! obligated! to! tell! you! jack! shit! about! their! life!,{'text': 'trans! people! are! not! obligated! to! tell! you! jack! shit! about! their! life!'},,,1 (extremely positive/supportive),admin,,False,,3312,,Validated,2023-09-25 18:55:54.423955,{'text_length': 82}
62,"Haven’t read it yet, but where did “Lightsaber Cocksucking Blues” by McLusky end up on the #RS500Songs list?","{'text': 'Haven’t read it yet, but where did “Lightsaber Cocksucking Blues” by McLusky end up on the #RS500Songs list?'}",,,6 (can't say!),admin,,False,,3313,,Validated,2023-09-25 18:55:54.424022,{'text_length': 108}
63,"I'm #asexual, so it's only natural that I don't give a fuck","{'text': ""I'm #asexual, so it's only natural that I don't give a fuck""}",,,2 (positive/supportive),admin,,False,,3314,,Validated,2023-09-25 18:55:54.424087,{'text_length': 59}
64,I am SO gay for mamamoo omfg,{'text': 'I am SO gay for mamamoo omfg'},,,3 (neutral),admin,,False,,3315,,Validated,2023-09-25 18:55:54.424152,{'text_length': 28}
65,"punch nazis, ignore terfs, Black Lives Matter, Paedophiles aren’t part of the LGBTQIA+ community
GOT THAT??","{'text': 'punch nazis, ignore terfs, Black Lives Matter, Paedophiles aren’t part of the LGBTQIA+ community\nGOT THAT??'}",,,1 (extremely positive/supportive),admin,,False,,3316,,Validated,2023-09-25 18:55:54.424246,{'text_length': 107}
66,give me more good gay protags. give me good trans protags. give me more good protags that i can fuCKING RELATE TO.,{'text': 'give me more good gay protags. give me good trans protags. give me more good protags that i can fuCKING RELATE TO.'},,,2 (positive/supportive),admin,,False,,3317,,Validated,2023-09-25 18:55:54.424607,{'text_length': 114}
67,Call Magnus Bane gay and I'll fucking kill you. He's the first bisexual representation I remember I ever had. DON'T YOU FUCKING ERASE THAT,"{'text': ""Call Magnus Bane gay and I'll fucking kill you. He's the first bisexual representation I remember I ever had. DON'T YOU FUCKING ERASE THAT""}",,,2 (positive/supportive),admin,,False,,3318,,Validated,2023-09-25 18:55:54.424705,{'text_length': 138}
68,"If Trans-Exclusionary Radical Feminists choose to spin this as ""trans women support murderers!!"", that does not necessitate us backing away.","{'text': 'If Trans-Exclusionary Radical Feminists choose to spin this as ""trans women support murderers!!"", that does not necessitate us backing away.'}",,,2 (positive/supportive),admin,,False,,3319,,Validated,2023-09-25 18:55:54.424777,{'text_length': 140}
69,don’t EVER come across me using the word “fag” or “faggot” cuz i’ll fuck you up an ya mom 🙂,{'text': 'don’t EVER come across me using the word “fag” or “faggot” cuz i’ll fuck you up an ya mom 🙂'},,,2 (positive/supportive),admin,,False,,3320,,Validated,2023-09-25 18:55:54.424846,{'text_length': 91}
70,Lmfao so the LBGT community was upset that @trvisXX had a transgender edited out of HIS album ... so basically y’all wanna force this man to do something that he ain’t wanna do to suit y’all ? Lmfaooo NAH,{'text': 'Lmfao so the LBGT community was upset that @trvisXX had a transgender edited out of HIS album ... so basically y’all wanna force this man to do something that he ain’t wanna do to suit y’all ? Lmfaooo NAH'},,,4 (hateful/unsupportive),admin,,False,,3321,,Validated,2023-09-25 18:55:54.424929,{'text_length': 204}
71,Sat next to a transvestite who immediately ordered a litre of my blood. Interesting 5 hours.,{'text': 'Sat next to a transvestite who immediately ordered a litre of my blood. Interesting 5 hours.'},,,4 (hateful/unsupportive),admin,,False,,3322,,Validated,2023-09-25 18:55:54.424995,{'text_length': 92}
72,"lgbtqiac:

lesbian
gay
bi
trans
queer
intersex
ace
closet

there i fixed it for ya",{'text': 'lgbtqiac:\n\nlesbian\ngay\nbi\ntrans\nqueer\nintersex\nace\ncloset\n\nthere i fixed it for ya'},,,2 (positive/supportive),admin,,False,,3323,,Validated,2023-09-25 18:55:54.425062,{'text_length': 82}
73,"im proud of my #bisexuality and my #bisexual community, we deserve more than to be isolated from each other in our places of connection 💖 💜💙","{'text': 'im proud of my #bisexuality and my #bisexual community, we deserve more than to be isolated from each other in our places of connection 💖 💜💙'}",,,1 (extremely positive/supportive),admin,,False,,3324,,Validated,2023-09-25 18:55:54.425131,{'text_length': 140}
74,Well if u aint a lesbian my name is eddie birdlace,{'text': 'Well if u aint a lesbian my name is eddie birdlace'},,,2 (positive/supportive),admin,,False,,3325,,Validated,2023-09-25 18:55:54.425225,{'text_length': 50}
75,Happy third day of #BlackHistoryMonth . Here's your daily reminder that you can't be Pro-Black if you're Anti-LGBT.,"{'text': ""Happy third day of #BlackHistoryMonth . Here's your daily reminder that you can't be Pro-Black if you're Anti-LGBT.""}",,,2 (positive/supportive),admin,,False,,3326,,Validated,2023-09-25 18:55:54.425295,{'text_length': 115}
76,I'm not an activist—just a mildly charming queer with a very loud voice who mastered style &amp; verbosity young enough to distinguish myself,"{'text': ""I'm not an activist—just a mildly charming queer with a very loud voice who mastered style &amp; verbosity young enough to distinguish myself""}",,,2 (positive/supportive),admin,,False,,3327,,Validated,2023-09-25 18:55:54.425361,{'text_length': 141}
77,"""We're not lesbians were just friends!""","{'text': '""We\'re not lesbians were just friends!""'}",,,3 (neutral),admin,,False,,3328,,Validated,2023-09-25 18:55:54.425428,{'text_length': 39}
78,TRANS GUYS: Avoid the cost of testosterone and grow your own neckbeard by reading anything Richard Stallman has ever written.,{'text': 'TRANS GUYS: Avoid the cost of testosterone and grow your own neckbeard by reading anything Richard Stallman has ever written.'},,,2 (positive/supportive),admin,,False,,3329,,Validated,2023-09-25 18:55:54.425492,{'text_length': 125}
79,Lrt hiraga too is an asexual who thinks about Real things like SCIENCE,{'text': 'Lrt hiraga too is an asexual who thinks about Real things like SCIENCE'},,,2 (positive/supportive),admin,,False,,3330,,Validated,2023-09-25 18:55:54.425556,{'text_length': 70}
80,"Quick reminder that there are lots of people who can become pregnant not just cis women. 

Using language like “a person who finds themselves pregnant” includes trans men, non binary pals + intersex people!

AND it doesn’t define being a woman by the capacity to bear children.","{'text': 'Quick reminder that there are lots of people who can become pregnant not just cis women. \n\nUsing language like “a person who finds themselves pregnant” includes trans men, non binary pals + intersex people!\n\nAND it doesn’t define being a woman by the capacity to bear children.'}",,,1 (extremely positive/supportive),admin,,False,,3331,,Validated,2023-09-25 18:55:54.425634,{'text_length': 277}
81,I’m pretty sure that the person who invented natural deodorant was a dyke with an armpit fetish,{'text': 'I’m pretty sure that the person who invented natural deodorant was a dyke with an armpit fetish'},,,3 (neutral),admin,,False,,3332,,Validated,2023-09-25 18:55:54.425702,{'text_length': 95}
82,Just been asked if I'm a lesbian.,"{'text': ""Just been asked if I'm a lesbian.""}",,,2 (positive/supportive),admin,,False,,3333,,Validated,2023-09-25 18:55:54.425768,{'text_length': 33}
83,"i've figured out the key difference between Mission Impossible &amp; James Bond, and it has nothing to do with moral tone or US/UK cultural divides. it's that Ethan Hunt is totally asexual. the guy does NOT fuck.","{'text': ""i've figured out the key difference between Mission Impossible &amp; James Bond, and it has nothing to do with moral tone or US/UK cultural divides. it's that Ethan Hunt is totally asexual. the guy does NOT fuck.""}",,,2 (positive/supportive),admin,,False,,3334,,Validated,2023-09-25 18:55:54.425833,{'text_length': 212}
84,my gay senses are tingling,{'text': 'my gay senses are tingling'},,,2 (positive/supportive),admin,,False,,3335,,Validated,2023-09-25 18:55:54.425896,{'text_length': 26}
85,"As a sex-averse asexual at the very least, too much sexual content just wears on my already poor mental health.","{'text': 'As a sex-averse asexual at the very least, too much sexual content just wears on my already poor mental health.'}",,,1 (extremely positive/supportive),admin,,False,,3336,,Validated,2023-09-25 18:55:54.425959,{'text_length': 111}
86,I love @RachaelGrace90 so much. I'm mean to her all the time because I have a lesbian crush on her.,"{'text': ""I love @RachaelGrace90 so much. I'm mean to her all the time because I have a lesbian crush on her.""}",,,2 (positive/supportive),admin,,False,,3337,,Validated,2023-09-25 18:55:54.426023,{'text_length': 99}
87,My sisters goin around saying my mom’s asexual cause she hasn’t had any in a long ass time 💀💀💀,{'text': 'My sisters goin around saying my mom’s asexual cause she hasn’t had any in a long ass time 💀💀💀'},,,3 (neutral),admin,,False,,3338,,Validated,2023-09-25 18:55:54.426092,{'text_length': 94}
88,"""If you cant love yourself how in the hell you gonna love somebody else"" @RuPaul makes it very hard for Transgender/Female queens to love themselves and their own art when you, a narrow-minded queen with a huge platform puts them down and makes them feel unvalid. #MyDragIsValid","{'text': '""If you cant love yourself how in the hell you gonna love somebody else"" @RuPaul makes it very hard for Transgender/Female queens to love themselves and their own art when you, a narrow-minded queen with a huge platform puts them down and makes them feel unvalid. #MyDragIsValid'}",,,2 (positive/supportive),admin,,False,,3339,,Validated,2023-09-25 18:55:54.426321,{'text_length': 278}
89,if you say that ryo is only 50% gay cause he's intersex fuck you very very much,"{'text': ""if you say that ryo is only 50% gay cause he's intersex fuck you very very much""}",,,1 (extremely positive/supportive),admin,,False,,3340,,Validated,2023-09-25 18:55:54.426396,{'text_length': 79}
90,"i get hives every time i see someone say a person isnt really queer bc they are in a ""hetero"" relationship","{'text': 'i get hives every time i see someone say a person isnt really queer bc they are in a ""hetero"" relationship'}",,,2 (positive/supportive),admin,,False,,3341,,Validated,2023-09-25 18:55:54.426485,{'text_length': 106}
