,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
46,We do not apologize for being Muslim. We do not apologize for being Queer. We do not apologize for your bigotry &amp; fear of us.,{'text': 'We do not apologize for being Muslim. We do not apologize for being Queer. We do not apologize for your bigotry &amp; fear of us.'},,,1 (extremely positive/supportive),admin,,False,,3047,,Validated,2023-10-13 17:41:08.559282,{'text_length': 129}
47,#GainWithXtianDela if you stand for human then u stand for their rights too #intersex,{'text': '#GainWithXtianDela if you stand for human then u stand for their rights too #intersex'},,,1 (extremely positive/supportive),admin,,False,,3048,,Validated,2023-10-13 17:41:08.559348,{'text_length': 85}
48,"((""We can talk about cute boys!""
bullshit weiss we know you're a useless lesbian))","{'text': '((""We can talk about cute boys!""\nbullshit weiss we know you\'re a useless lesbian))'}",,,5 (extremely hateful/unsupportive),admin,,False,,3049,,Validated,2023-10-13 17:41:08.559416,{'text_length': 82}
49,"Dr Maggie Pierce: ""I don't think I need my neck anymore"" 😂😂😂😂😂

My ribs, lol....this has to be the funniest episode of Grey's Anatomy(season14 episode20)😂😂most of the doctors are high af from the ""Lesbian Gratitude Cookies""😂 #GreysAnatomy","{'text': 'Dr Maggie Pierce: ""I don\'t think I need my neck anymore"" 😂😂😂😂😂\n\nMy ribs, lol....this has to be the funniest episode of Grey\'s Anatomy(season14 episode20)😂😂most of the doctors are high af from the ""Lesbian Gratitude Cookies""😂 #GreysAnatomy'}",,,3 (neutral),admin,,False,,3050,,Validated,2023-10-13 17:41:08.559483,{'text_length': 238}
50,"Ok, asshole discussion of trans people. Time to leave the party before something happens","{'text': 'Ok, asshole discussion of trans people. Time to leave the party before something happens'}",,,5 (extremely hateful/unsupportive),admin,,False,,3051,,Validated,2023-10-13 17:41:08.559562,{'text_length': 88}
51,The gay community here in Richmond is pretty great.,{'text': 'The gay community here in Richmond is pretty great.'},,,2 (positive/supportive),admin,,False,,3052,,Validated,2023-10-13 17:41:08.559631,{'text_length': 51}
52,"it makes me mad that's guys can't do something cause it makes them ""gay"" like no nigga I do what I want. fuck what ya think.","{'text': 'it makes me mad that\'s guys can\'t do something cause it makes them ""gay"" like no nigga I do what I want. fuck what ya think.'}",,,3 (neutral),admin,,False,,3053,,Validated,2023-10-13 17:41:08.559711,{'text_length': 124}
53,"As a asexual assault survivor, my PTSD is triggered by the 'man' who is supposed to be my president. Do not tell me to be respectful.","{'text': ""As a asexual assault survivor, my PTSD is triggered by the 'man' who is supposed to be my president. Do not tell me to be respectful.""}",,,3 (neutral),admin,,False,,3054,,Validated,2023-10-13 17:41:08.559782,{'text_length': 133}
54,#UNCRC mem Gastaud just asked Gov about health and intersex children and young people @TENI_Tweets @BeLonG_To,{'text': '#UNCRC mem Gastaud just asked Gov about health and intersex children and young people @TENI_Tweets @BeLonG_To'},,,2 (positive/supportive),admin,,False,,3055,,Validated,2023-10-13 17:41:08.559849,{'text_length': 109}
55,Good Morning All #FF @LGBTIScotland @lgbtqnation @GayPridePics @LGBTQageing @LGBT_news @GaleadNtwk @BirminghamPride @StirlingPeejay,{'text': 'Good Morning All #FF @LGBTIScotland @lgbtqnation @GayPridePics @LGBTQageing @LGBT_news @GaleadNtwk @BirminghamPride @StirlingPeejay'},,,3 (neutral),admin,,False,,3056,,Validated,2023-10-13 17:41:08.559925,{'text_length': 131}
56,"&lt;Character description.&gt; 

- DTF. Bisexual. 
- Literate. Descriptive if you are. 
- Submissive. 
- Open for any stories if I follow you!",{'text': '&lt;Character description.&gt; \n\n- DTF. Bisexual. \n- Literate. Descriptive if you are. \n- Submissive. \n- Open for any stories if I follow you!'},,,3 (neutral),admin,,False,,3057,,Validated,2023-10-13 17:41:08.559991,{'text_length': 142}
57,My transsexual is smarter than your 6th grade honor student,{'text': 'My transsexual is smarter than your 6th grade honor student'},,,3 (neutral),admin,,False,,3058,,Validated,2023-10-13 17:41:08.560056,{'text_length': 59}
58,Cunt whore queer bitch fag,{'text': 'Cunt whore queer bitch fag'},,,5 (extremely hateful/unsupportive),admin,,False,,3059,,Validated,2023-10-13 17:41:08.560121,{'text_length': 26}
59,I AM NOW ASEXUAL. SO BITCHES SHOULD LEAVE ME ALONE CUZ I HATE Y'ALL.,"{'text': ""I AM NOW ASEXUAL. SO BITCHES SHOULD LEAVE ME ALONE CUZ I HATE Y'ALL.""}",,,4 (hateful/unsupportive),admin,,False,,3060,,Validated,2023-10-13 17:41:08.560187,{'text_length': 68}
60,"According to my DNA test results, I am 97% Gay, 2% Drúedain, with a 1% margin of error.","{'text': 'According to my DNA test results, I am 97% Gay, 2% Drúedain, with a 1% margin of error.'}",,,5 (extremely hateful/unsupportive),admin,,False,,3061,,Validated,2023-10-13 17:41:08.560264,{'text_length': 87}
61,"Stephen ""you move to Modesto and become a lesbian and a vegan, what's wrong with you?""","{'text': 'Stephen ""you move to Modesto and become a lesbian and a vegan, what\'s wrong with you?""'}",,,4 (hateful/unsupportive),admin,,False,,3062,,Validated,2023-10-13 17:41:08.560331,{'text_length': 86}
62,"If you're driving in pouring down rain without your lights on, you sir/ma'am/transgender are, as they say in France, a douche baguette.","{'text': ""If you're driving in pouring down rain without your lights on, you sir/ma'am/transgender are, as they say in France, a douche baguette.""}",,,3 (neutral),admin,,False,,3063,,Validated,2023-10-13 17:41:08.560399,{'text_length': 135}
63,your fav is a lesbian: kelsi from hsm,{'text': 'your fav is a lesbian: kelsi from hsm'},,,3 (neutral),admin,,False,,3064,,Validated,2023-10-13 17:41:08.560467,{'text_length': 37}
64,"RT/FAV 

if you support Gays, Lesbians, Bisexuals, &amp; Transgender's. Equality for all ♡","{'text': ""RT/FAV \n\nif you support Gays, Lesbians, Bisexuals, &amp; Transgender's. Equality for all ♡""}",,,1 (extremely positive/supportive),admin,,False,,3065,,Validated,2023-10-13 17:41:08.560534,{'text_length': 90}
65,Big deal we've another female prime minister. Time to celebrate is when we have a transgender PM or a dwarf or a black transgender dwarf,"{'text': ""Big deal we've another female prime minister. Time to celebrate is when we have a transgender PM or a dwarf or a black transgender dwarf""}",,,2 (positive/supportive),admin,,False,,3066,,Validated,2023-10-13 17:41:08.560602,{'text_length': 136}
66,When *not* famous people can openly be gay and not turn a single head is when the #LGBT community will have conquered #homophobia.,{'text': 'When *not* famous people can openly be gay and not turn a single head is when the #LGBT community will have conquered #homophobia.'},,,1 (extremely positive/supportive),admin,,False,,3067,,Validated,2023-10-13 17:41:08.560670,{'text_length': 130}
67,Tried trimming my beard. Fucked up. Had to shave. Now I look like a lesbian and my face is cold.,{'text': 'Tried trimming my beard. Fucked up. Had to shave. Now I look like a lesbian and my face is cold.'},,,5 (extremely hateful/unsupportive),admin,,False,,3068,,Validated,2023-10-13 17:41:08.560751,{'text_length': 96}
68,Who the fuck is this queer,{'text': 'Who the fuck is this queer'},,,5 (extremely hateful/unsupportive),admin,,False,,3069,,Validated,2023-10-13 17:41:08.560819,{'text_length': 26}
69,"WHY WHY WHY DONT PEOPLE INCLUDE TRANS KIDS IN THEIR LGBT ACTIVISM WHAT THE FUCK DO YOU THINK THE ""T"" IN LGBT IS FOR U IDIOTS","{'text': 'WHY WHY WHY DONT PEOPLE INCLUDE TRANS KIDS IN THEIR LGBT ACTIVISM WHAT THE FUCK DO YOU THINK THE ""T"" IN LGBT IS FOR U IDIOTS'}",,,2 (positive/supportive),admin,,False,,3070,,Validated,2023-10-13 17:41:08.560891,{'text_length': 124}
70,Being asexual would be great,{'text': 'Being asexual would be great'},,,3 (neutral),admin,,False,,3071,,Validated,2023-10-13 17:41:08.560971,{'text_length': 28}
71,God is bisexual cuz he loves everyoneeeeeeeee,{'text': 'God is bisexual cuz he loves everyoneeeeeeeee'},,,5 (extremely hateful/unsupportive),admin,,False,,3072,,Validated,2023-10-13 17:41:08.561039,{'text_length': 45}
72,listening to glass animals is part of the bisexual lifestyle,{'text': 'listening to glass animals is part of the bisexual lifestyle'},,,3 (neutral),admin,,False,,3073,,Validated,2023-10-13 17:41:08.561104,{'text_length': 60}
73,"Thinking of wellness &amp; health equity. Diagnoses, access and stigma  different for racialized and queer/trans folks. #MentalHealthWeek","{'text': 'Thinking of wellness &amp; health equity. Diagnoses, access and stigma  different for racialized and queer/trans folks. #MentalHealthWeek'}",,,2 (positive/supportive),admin,,False,,3074,,Validated,2023-10-13 17:41:08.561179,{'text_length': 137}
74,I am so glad my intersex body and HRT gave me a full and wide ass out of the deal.,{'text': 'I am so glad my intersex body and HRT gave me a full and wide ass out of the deal.'},,,3 (neutral),admin,,False,,3075,,Validated,2023-10-13 17:41:08.561245,{'text_length': 82}
75,i wish i was a lesbian so i could date arianna,{'text': 'i wish i was a lesbian so i could date arianna'},,,3 (neutral),admin,,False,,3076,,Validated,2023-10-13 17:41:08.561311,{'text_length': 46}
76,transvestite is such an ugly word,{'text': 'transvestite is such an ugly word'},,,2 (positive/supportive),admin,,False,,3077,,Validated,2023-10-13 17:41:08.561379,{'text_length': 33}
77,My parents want force me to fuck my best friend just that I have some kind of relationship with a boy. I think they know now that I'm a lesbian but what is fucking wrong with them?? I'M ONLY FIFTEEN,"{'text': ""My parents want force me to fuck my best friend just that I have some kind of relationship with a boy. I think they know now that I'm a lesbian but what is fucking wrong with them?? I'M ONLY FIFTEEN""}",,,4 (hateful/unsupportive),admin,,False,,3078,,Validated,2023-10-13 17:41:08.561446,{'text_length': 198}
78,"yes, i'm a republican. yes i'm LGBT, yes i love drinking piss.only god can judge me","{'text': ""yes, i'm a republican. yes i'm LGBT, yes i love drinking piss.only god can judge me""}",,,4 (hateful/unsupportive),admin,,False,,3079,,Validated,2023-10-13 17:41:08.561510,{'text_length': 83}
79,"Cell division
Keeping cells identical
DNA replication
Prokaryotic chromosome
Eukaryotic chromosome
Chromosomes
Cell reproduction
Sexual &amp; asexual reproduction
Cell division in prokaryotes
Prokaryotic cell
The cell cycle
Interphases

TANDAAN KO LANG MGA TO MAKAKAPASA NAKO JUSKOOO",{'text': 'Cell division\nKeeping cells identical\nDNA replication\nProkaryotic chromosome\nEukaryotic chromosome\nChromosomes\nCell reproduction\nSexual &amp; asexual reproduction\nCell division in prokaryotes\nProkaryotic cell\nThe cell cycle\nInterphases\n\nTANDAAN KO LANG MGA TO MAKAKAPASA NAKO JUSKOOO'},,,6 (can't say!),admin,,False,,3080,,Validated,2023-10-13 17:41:08.561576,{'text_length': 283}
80,"people describing Halsey as ""bi everything"" is immature as fuck and getting real old","{'text': 'people describing Halsey as ""bi everything"" is immature as fuck and getting real old'}",,,3 (neutral),admin,,False,,3081,,Validated,2023-10-13 17:41:08.561652,{'text_length': 84}
81,I was listening to this Japanese podcast and they started talking about Queer Eye and I got sooooo excited omg,{'text': 'I was listening to this Japanese podcast and they started talking about Queer Eye and I got sooooo excited omg'},,,2 (positive/supportive),admin,,False,,3082,,Validated,2023-10-13 17:41:08.561731,{'text_length': 110}
82,Anyway trans women are women even if they're still closeted and there was never a time I was allocated male privilege,"{'text': ""Anyway trans women are women even if they're still closeted and there was never a time I was allocated male privilege""}",,,2 (positive/supportive),admin,,False,,3083,,Validated,2023-10-13 17:41:08.561800,{'text_length': 117}
83,"Walks into queer film class to the words ""anal rope""","{'text': 'Walks into queer film class to the words ""anal rope""'}",,,3 (neutral),admin,,False,,3084,,Validated,2023-10-13 17:41:08.561873,{'text_length': 52}
84,Serious question: Am I allowed to punch a transgender?,{'text': 'Serious question: Am I allowed to punch a transgender?'},,,5 (extremely hateful/unsupportive),admin,,False,,3085,,Validated,2023-10-13 17:41:08.561943,{'text_length': 54}
85,"I NOTICED &amp; REALIZED (back those days) THAT THOSE GUYS WHO BULLY ME AND CALL ME NAMES LIKE ""FAG"" ""BAYOT"" etc TURNED OUT TO BE GAY. WTF","{'text': 'I NOTICED &amp; REALIZED (back those days) THAT THOSE GUYS WHO BULLY ME AND CALL ME NAMES LIKE ""FAG"" ""BAYOT"" etc TURNED OUT TO BE GAY. WTF'}",,,3 (neutral),admin,,False,,3086,,Validated,2023-10-13 17:41:08.562010,{'text_length': 138}
86,Just saw @waitinggame2017 . It's beautifully structured and touching. Go see it! #edfringe #howtobeasissy  #queer #lgbt #lgbtqtravelers,"{'text': ""Just saw @waitinggame2017 . It's beautifully structured and touching. Go see it! #edfringe #howtobeasissy  #queer #lgbt #lgbtqtravelers""}",,,2 (positive/supportive),admin,,False,,3087,,Validated,2023-10-13 17:41:08.562076,{'text_length': 135}
87,"Thursday marks the start of the World Cup, I get my new spikes, I have my first high school training and 7 months with some queer, #YEET","{'text': 'Thursday marks the start of the World Cup, I get my new spikes, I have my first high school training and 7 months with some queer, #YEET'}",,,3 (neutral),admin,,False,,3088,,Validated,2023-10-13 17:41:08.562140,{'text_length': 136}
88,"Having a low sex drive doesn't make you part-time asexual . WTF?! If you can pop a boner and want to bone people , you are not asexual.","{'text': ""Having a low sex drive doesn't make you part-time asexual . WTF?! If you can pop a boner and want to bone people , you are not asexual.""}",,,3 (neutral),admin,,False,,3089,,Validated,2023-10-13 17:41:08.562207,{'text_length': 135}
