,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
22,one of the characters was asexual and i fucking SCREAMED AND THE DEFINED ITEAND EVEYRTHTING I NU HDSJF Ds,{'text': 'one of the characters was asexual and i fucking SCREAMED AND THE DEFINED ITEAND EVEYRTHTING I NU HDSJF Ds'},,,6 (can't say!),argilla,,False,,273,,Validated,2023-03-28 16:01:54.584764,{'text_length': 105}
23,omg the guy with the lgbtq+ panel videos is just uploading random shit now WHERE IS THE SECOND PART THIS IS NOT WHY I SUBSCRIBED TO YOU,{'text': 'omg the guy with the lgbtq+ panel videos is just uploading random shit now WHERE IS THE SECOND PART THIS IS NOT WHY I SUBSCRIBED TO YOU'},,,3 (neutral),argilla,,False,,274,,Validated,2023-03-28 16:01:54.584823,{'text_length': 135}
24,I need the the cast of Queer Eye stat,{'text': 'I need the the cast of Queer Eye stat'},,,3 (neutral),argilla,,False,,275,,Validated,2023-03-28 16:01:54.584880,{'text_length': 37}
25,Some web page is claiming that jalen hurts is a transgender female lmao people on the internet do the most,{'text': 'Some web page is claiming that jalen hurts is a transgender female lmao people on the internet do the most'},,,6 (can't say!),argilla,,False,,276,,Validated,2023-03-28 16:01:54.584937,{'text_length': 106}
26,it's a shame Jaden Smith is such a fucking queer. lil nigga is actually fine as fuck,"{'text': ""it's a shame Jaden Smith is such a fucking queer. lil nigga is actually fine as fuck""}",,,5 (extremely hateful),argilla,,False,,277,,Validated,2023-03-28 16:01:54.584997,{'text_length': 84}
27,Gods cursed gamer Dax and want his musical power.He must leave his friends captured by demons or lose his sanity #A #F #LGBT M/M #Own #PreDV,{'text': 'Gods cursed gamer Dax and want his musical power.He must leave his friends captured by demons or lose his sanity #A #F #LGBT M/M #Own #PreDV'},,,6 (can't say!),argilla,,False,,278,,Validated,2023-03-28 16:01:54.585054,{'text_length': 140}
28,Just came out as bi to my best friend tnx to these beautiful people @EllenPage @ianjdaniel and amazing inspiring show #Gaycation 😘❤🌈,{'text': 'Just came out as bi to my best friend tnx to these beautiful people @EllenPage @ianjdaniel and amazing inspiring show #Gaycation 😘❤🌈'},,,1 (extremely positive),argilla,,False,,279,,Validated,2023-03-28 16:01:54.585112,{'text_length': 132}
29,.@col10chandler not sure if your profile pic is gay or made me gay,{'text': '.@col10chandler not sure if your profile pic is gay or made me gay'},,,2 (positive),argilla,,False,,280,,Validated,2023-03-28 16:01:54.585167,{'text_length': 66}
30,"i love people lli bi ulo ‘ana bl beit maa kalbe/ bsayne’
instead of ‘ana bl beit lahale’
💗💛💓❤️💞❤️💝💜💙💖💛💘💕💘💙❣️💓💚💝❤️💞💚💞🧡💘",{'text': 'i love people lli bi ulo ‘ana bl beit maa kalbe/ bsayne’\ninstead of ‘ana bl beit lahale’\n💗💛💓❤️💞❤️💝💜💙💖💛💘💕💘💙❣️💓💚💝❤️💞💚💞🧡💘'},,,6 (can't say!),argilla,,False,,281,,Validated,2023-03-28 16:01:54.585281,{'text_length': 118}
31,i love my friends very much thank you for talking to me and being silly with me and being gay with me and being supportive nd giving me advice and every other thing. i really appreciate and cherish and am so thankful for how close ive become with some of you this last year,{'text': 'i love my friends very much thank you for talking to me and being silly with me and being gay with me and being supportive nd giving me advice and every other thing. i really appreciate and cherish and am so thankful for how close ive become with some of you this last year'},,,1 (extremely positive),argilla,,False,,282,,Validated,2023-03-28 16:01:54.585346,{'text_length': 273}
32,Attention: I need about 3000x more trans! Prompto or intersex!Prompto than currently exists in this world. Thank.,{'text': 'Attention: I need about 3000x more trans! Prompto or intersex!Prompto than currently exists in this world. Thank.'},,,6 (can't say!),argilla,,False,,283,,Validated,2023-03-28 16:01:54.585405,{'text_length': 113}
33,"I don't know how to properly express this so here I go: I desperately want a temple space that is safe for all queer folx
I want to be in pagan spaces but have the ability to go to a space to NOT get misgendered, just for a bit","{'text': ""I don't know how to properly express this so here I go: I desperately want a temple space that is safe for all queer folx\nI want to be in pagan spaces but have the ability to go to a space to NOT get misgendered, just for a bit""}",,,2 (positive),argilla,,False,,284,,Validated,2023-03-28 16:01:54.585464,{'text_length': 227}
34,Help I'm drowning in attractive queer people #DykeMarch,"{'text': ""Help I'm drowning in attractive queer people #DykeMarch""}",,,1 (extremely positive),argilla,,False,,285,,Validated,2023-03-28 16:01:54.585521,{'text_length': 55}
35,"B/c trans boys are allowed to like feeling pretty, too, goddamnit","{'text': 'B/c trans boys are allowed to like feeling pretty, too, goddamnit'}",,,2 (positive),argilla,,False,,286,,Validated,2023-03-28 16:01:54.585936,{'text_length': 65}
36,Lesbians will rise from the dead if a buff girl is topic of conversation lmaooo,{'text': 'Lesbians will rise from the dead if a buff girl is topic of conversation lmaooo'},,,3 (neutral),argilla,,False,,287,,Validated,2023-03-28 16:01:54.586003,{'text_length': 79}
37,Do you know someone questioning their gender? Our #LITE (Long Island #Trans Experience) support group is 7:30-9p in Bay Shore. #LGBT,{'text': 'Do you know someone questioning their gender? Our #LITE (Long Island #Trans Experience) support group is 7:30-9p in Bay Shore. #LGBT'},,,1 (extremely positive),argilla,,False,,288,,Validated,2023-03-28 16:01:54.586063,{'text_length': 132}
38,"everyone's like ""kristen stewart is a lesbian!!!11!111111!!11!"" 

or better yet.... wait for it.... bisexual.","{'text': 'everyone\'s like ""kristen stewart is a lesbian!!!11!111111!!11!"" \n\nor better yet.... wait for it.... bisexual.'}",,,3 (neutral),argilla,,False,,289,,Validated,2023-03-28 16:01:54.586122,{'text_length': 109}
39,I'm an asexual lesbian and if you tell me I have internalized homophobia because I'm asexual I'm going to tell you!!! To fuck right off and shut the fuck up!!!!,"{'text': ""I'm an asexual lesbian and if you tell me I have internalized homophobia because I'm asexual I'm going to tell you!!! To fuck right off and shut the fuck up!!!!""}",,,3 (neutral),argilla,,False,,290,,Validated,2023-03-28 16:01:54.586179,{'text_length': 160}
40,"Also I headcanon Wrathion as intersex and trans and I think it's not out of the realm of possibility that he and Anduin could make an heir but also, if it were possible Wrathion still shouldn't feel like he has to do it if he isn't comfortable with it.","{'text': ""Also I headcanon Wrathion as intersex and trans and I think it's not out of the realm of possibility that he and Anduin could make an heir but also, if it were possible Wrathion still shouldn't feel like he has to do it if he isn't comfortable with it.""}",,,6 (can't say!),argilla,,False,,291,,Validated,2023-03-28 16:01:54.586305,{'text_length': 252}
41,Being fat automatically makes u asexual/aromantic in the eyes of the society. (Yet they accuse actual ace and aro as oddities) #fatsidestory,{'text': 'Being fat automatically makes u asexual/aromantic in the eyes of the society. (Yet they accuse actual ace and aro as oddities) #fatsidestory'},,,3 (neutral),argilla,,False,,292,,Validated,2023-03-28 16:01:54.586372,{'text_length': 140}
42,"Intersex Women, Trans Women, Non Binary Women!#InternationalWomensDay","{'text': 'Intersex Women, Trans Women, Non Binary Women!#InternationalWomensDay'}",,,2 (positive),argilla,,False,,293,,Validated,2023-03-28 16:01:54.586432,{'text_length': 69}
43,"Oh and now a an insulting term for intersex people, great. #SierraBurgessIsALoser","{'text': 'Oh and now a an insulting term for intersex people, great. #SierraBurgessIsALoser'}",,,6 (can't say!),argilla,,False,,294,,Validated,2023-03-28 16:01:54.586489,{'text_length': 81}
44,"peak trans shenanigans i ever saw online was this intersex woman who was afab and raised a girl a whole life, no different from any cis woman and then she turned around and said she should be allowed to be a trans woman because her being intersex somehow made her not cis","{'text': 'peak trans shenanigans i ever saw online was this intersex woman who was afab and raised a girl a whole life, no different from any cis woman and then she turned around and said she should be allowed to be a trans woman because her being intersex somehow made her not cis'}",,,4 (hateful),argilla,,False,,295,,Validated,2023-03-28 16:01:54.586569,{'text_length': 271}
45,i think everyone should watch Queer Eye and if you don’t believe me that’s fine but the validine at buckely dining hall believes me because he just saw me tear up watching the first episode,{'text': 'i think everyone should watch Queer Eye and if you don’t believe me that’s fine but the validine at buckely dining hall believes me because he just saw me tear up watching the first episode'},,,2 (positive),argilla,,False,,296,,Validated,2023-03-28 16:01:54.586635,{'text_length': 189}
46,"Did you hear about the fat, alcoholic transvestite - All he wanted to do was eat, drink and be Mary... (Nite Nite Twitter... ) #fricomedy","{'text': 'Did you hear about the fat, alcoholic transvestite - All he wanted to do was eat, drink and be Mary... (Nite Nite Twitter... ) #fricomedy'}",,,4 (hateful),argilla,,False,,297,,Validated,2023-03-28 16:01:54.586694,{'text_length': 137}
47,HOW ARE TULIO AND MIGUEL SO BI. THESE RIDICULOUS BISEXUAL BOYFRIENDS,{'text': 'HOW ARE TULIO AND MIGUEL SO BI. THESE RIDICULOUS BISEXUAL BOYFRIENDS'},,,6 (can't say!),argilla,,False,,298,,Validated,2023-03-28 16:01:54.586761,{'text_length': 68}
48,Comics where a lady seeks out a horror movie monster and becomes in lesbians with them are the most wholesome shit in the world.,{'text': 'Comics where a lady seeks out a horror movie monster and becomes in lesbians with them are the most wholesome shit in the world.'},,,3 (neutral),argilla,,False,,299,,Validated,2023-03-28 16:01:54.586819,{'text_length': 128}
49,It's as cold as butt pirates out there! #letsgoback @dakota613 @KayleaMartin,"{'text': ""It's as cold as butt pirates out there! #letsgoback @dakota613 @KayleaMartin""}",,,6 (can't say!),argilla,,False,,300,,Validated,2023-03-28 16:01:54.586877,{'text_length': 76}
50,"Reminds me of when my MEDICAL teacher found out I was trans and started pretending I wasn't in her class
That's BULLSHIT","{'text': ""Reminds me of when my MEDICAL teacher found out I was trans and started pretending I wasn't in her class\nThat's BULLSHIT""}",,,3 (neutral),argilla,,False,,301,,Validated,2023-03-28 16:01:54.586985,{'text_length': 120}
51,"TRAs: how dare you call someone transexual! That's a hateful slur you bigot!
Also TRAs: *conveniently turn a blind eye to male “allies” who have used the tra*** slur and made dehumanising jokes about trans people as long as they bully women for them*","{'text': ""TRAs: how dare you call someone transexual! That's a hateful slur you bigot!\nAlso TRAs: *conveniently turn a blind eye to male “allies” who have used the tra*** slur and made dehumanising jokes about trans people as long as they bully women for them*""}",,,3 (neutral),argilla,,False,,302,,Validated,2023-03-28 16:01:54.587064,{'text_length': 250}
52,"Let people be whatever they want to be. Straight, gay, bi, pan, ace, or anything else. As long as they don't harm other people just leave it be. Why do some people seem like they have the right to force things into people?","{'text': ""Let people be whatever they want to be. Straight, gay, bi, pan, ace, or anything else. As long as they don't harm other people just leave it be. Why do some people seem like they have the right to force things into people?""}",,,2 (positive),argilla,,False,,303,,Validated,2023-03-28 16:01:54.587124,{'text_length': 222}
53,When can I fall asleep human and wake up the next morning a rubbery intersex dragontoy?? Like c'mon I wanna suddenly have the problem of having huge boobs and big heavy balls and a tail and rubber skin to keep polished up to deal with already. 🙄,"{'text': ""When can I fall asleep human and wake up the next morning a rubbery intersex dragontoy?? Like c'mon I wanna suddenly have the problem of having huge boobs and big heavy balls and a tail and rubber skin to keep polished up to deal with already. 🙄""}",,,6 (can't say!),argilla,,False,,304,,Validated,2023-03-28 16:01:54.587567,{'text_length': 245}
54,ppl who say sonicfox has no personality beyond being gay are so stupid like the dude lives and breathes fighting games and passion like no one else and is the gayest icon of our generation,{'text': 'ppl who say sonicfox has no personality beyond being gay are so stupid like the dude lives and breathes fighting games and passion like no one else and is the gayest icon of our generation'},,,3 (neutral),argilla,,False,,305,,Validated,2023-03-28 16:01:54.587652,{'text_length': 188}
55,"Dear Asian ghey child at the market, thank you for appreciating my makeup and highlights but you don’t have to say “it’s better than other girls” cuz 1. That’s disrespectful to women as a whole 2. I’m a hecking entity so respect me","{'text': 'Dear Asian ghey child at the market, thank you for appreciating my makeup and highlights but you don’t have to say “it’s better than other girls” cuz 1. That’s disrespectful to women as a whole 2. I’m a hecking entity so respect me'}",,,6 (can't say!),argilla,,False,,306,,Validated,2023-03-28 16:01:54.587746,{'text_length': 231}
56,Snake riley is a pussy. Happy birthday ya fucking queer,{'text': 'Snake riley is a pussy. Happy birthday ya fucking queer'},,,4 (hateful),argilla,,False,,307,,Validated,2023-03-28 16:01:54.587812,{'text_length': 55}
57,"Wait, your Fantasy Fooball characters can’t be flagrantly gay tieflings? Huh... Sounds lame. #DnD","{'text': 'Wait, your Fantasy Fooball characters can’t be flagrantly gay tieflings? Huh... Sounds lame. #DnD'}",,,3 (neutral),argilla,,False,,308,,Validated,2023-03-28 16:01:54.587872,{'text_length': 97}
58,"Christians will literally refer to God, a genital-lacking entity, as “He,” but refuse to refer to a trans woman as “she” .............","{'text': 'Christians will literally refer to God, a genital-lacking entity, as “He,” but refuse to refer to a trans woman as “she” .............'}",,,3 (neutral),argilla,,False,,309,,Validated,2023-03-28 16:01:54.587931,{'text_length': 134}
59,It's literally such a shame when you find out the hottest guy is gay,"{'text': ""It's literally such a shame when you find out the hottest guy is gay""}",,,3 (neutral),argilla,,False,,310,,Validated,2023-03-28 16:01:54.587988,{'text_length': 68}
60,"A complex mixture of lesbian lasciviousness, filial piety and plain old-fashioned guilt have resurrected Vinteuil’s lost musical masterpiece","{'text': 'A complex mixture of lesbian lasciviousness, filial piety and plain old-fashioned guilt have resurrected Vinteuil’s lost musical masterpiece'}",,,3 (neutral),argilla,,False,,311,,Validated,2023-03-28 16:01:54.588100,{'text_length': 140}
61,School discipline disproportionately impacts Queer and students of color @AJCCenter @MoniqueWMorris #KnowHerTruths #trustblackwomen,{'text': 'School discipline disproportionately impacts Queer and students of color @AJCCenter @MoniqueWMorris #KnowHerTruths #trustblackwomen'},,,6 (can't say!),argilla,,False,,312,,Validated,2023-03-28 16:01:54.588162,{'text_length': 131}
62,"God, if I'm not supposed to judge people, then why did you invent Trans Ams?","{'text': ""God, if I'm not supposed to judge people, then why did you invent Trans Ams?""}",,,6 (can't say!),argilla,,False,,313,,Validated,2023-03-28 16:01:54.588230,{'text_length': 76}
63,"""It hurts when black people don't rally behind LGBT people.""
- @fakerapper","{'text': '""It hurts when black people don\'t rally behind LGBT people.""\n- @fakerapper'}",,,3 (neutral),argilla,,False,,314,,Validated,2023-03-28 16:01:54.588294,{'text_length': 74}
64,I NEED MORE DIVERSE FICS AND THIS ASEXUAL!ALEX FIC IS ALREADY DROWNING ME IN MY TEARS   H E L P,{'text': 'I NEED MORE DIVERSE FICS AND THIS ASEXUAL!ALEX FIC IS ALREADY DROWNING ME IN MY TEARS   H E L P'},,,6 (can't say!),argilla,,False,,315,,Validated,2023-03-28 16:01:54.588352,{'text_length': 95}
65,"RT if you're GAY, BISEXUAL, or LESBIAN❗

#TeamLesbian👭🌈
#TeamBisexual👭👫 
#TeamGay👬 

FOLLOW ME AND EVERYONE WHO RETWEETS❗","{'text': ""RT if you're GAY, BISEXUAL, or LESBIAN❗\n\n#TeamLesbian👭🌈\n#TeamBisexual👭👫 \n#TeamGay👬 \n\nFOLLOW ME AND EVERYONE WHO RETWEETS❗""}",,,2 (positive),argilla,,False,,316,,Validated,2023-03-28 16:01:54.588411,{'text_length': 121}
66,WOW! Missing teen walks out of @GreatSmokyNPS after 8-day search effort. Trans to Blount Memorial Hospital. No addtl details yet.,{'text': 'WOW! Missing teen walks out of @GreatSmokyNPS after 8-day search effort. Trans to Blount Memorial Hospital. No addtl details yet.'},,,3 (neutral),argilla,,False,,317,,Validated,2023-03-28 16:01:54.588469,{'text_length': 129}
67,is it gay to watch ancient aliens every day?,{'text': 'is it gay to watch ancient aliens every day?'},,,4 (hateful),argilla,,False,,318,,Validated,2023-03-28 16:01:54.588538,{'text_length': 44}
68,Did wweman proposition the dicksucking or was he solicited? What was the price point? Were there negotiations? He can't kill himself with so many unanswered questions,"{'text': ""Did wweman proposition the dicksucking or was he solicited? What was the price point? Were there negotiations? He can't kill himself with so many unanswered questions""}",,,4 (hateful),argilla,,False,,319,,Validated,2023-03-28 16:01:54.588600,{'text_length': 166}
69,"All children have a right to bodily integrity whether they are born female, intersex or male. #i2 #EndFGM #EndIGM #EndMGM","{'text': 'All children have a right to bodily integrity whether they are born female, intersex or male. #i2 #EndFGM #EndIGM #EndMGM'}",,,6 (can't say!),argilla,,False,,320,,Validated,2023-03-28 16:01:54.588656,{'text_length': 121}
70,no one gives a fuck that you're black jewish and lesbian.,"{'text': ""no one gives a fuck that you're black jewish and lesbian.""}",,,3 (neutral),argilla,,False,,321,,Validated,2023-03-28 16:01:54.588771,{'text_length': 57}
71,Rastaman don't apologise to no batty bwoy 🔫🔫,"{'text': ""Rastaman don't apologise to no batty bwoy 🔫🔫""}",,,6 (can't say!),argilla,,False,,322,,Validated,2023-03-28 16:01:54.588838,{'text_length': 44}
72,"The bonobo monkey, the closest relative to humans, is naturally bisexual.☊","{'text': 'The bonobo monkey, the closest relative to humans, is naturally bisexual.☊'}",,,3 (neutral),argilla,,False,,323,,Validated,2023-03-28 16:01:54.588896,{'text_length': 74}
73,"when ppl say shit like ""identifies as a lesbian"" or ""identifies as bisexual"" i get so fucking uncomfortable","{'text': 'when ppl say shit like ""identifies as a lesbian"" or ""identifies as bisexual"" i get so fucking uncomfortable'}",,,6 (can't say!),argilla,,False,,324,,Validated,2023-03-28 16:01:54.588953,{'text_length': 107}
74,Here at Nats Park being REAL queer and completely surrounded by fucking Hader fans,{'text': 'Here at Nats Park being REAL queer and completely surrounded by fucking Hader fans'},,,3 (neutral),argilla,,False,,325,,Validated,2023-03-28 16:01:54.589011,{'text_length': 82}
75,"I really hate it when people tell me they love me despite my being intersex, trans, and gay. 

They are literally telling me they make themselves love me because they don't like anything about me. Not my body, mind, or emotions.  

PLEASE don't be that person in someone's life.","{'text': ""I really hate it when people tell me they love me despite my being intersex, trans, and gay. \n\nThey are literally telling me they make themselves love me because they don't like anything about me. Not my body, mind, or emotions.  \n\nPLEASE don't be that person in someone's life.""}",,,3 (neutral),argilla,,False,,326,,Validated,2023-03-28 16:01:54.589068,{'text_length': 278}
76,"My endocrinologist appointment is this morning!

I'm kinda hoping it's something weird (but actionable) tbh like maybe I'm an intersex chimera and my absorbed twin brother's DNA is expressed through my hormones or something

Because honestly it'd explain a LOT","{'text': ""My endocrinologist appointment is this morning!\n\nI'm kinda hoping it's something weird (but actionable) tbh like maybe I'm an intersex chimera and my absorbed twin brother's DNA is expressed through my hormones or something\n\nBecause honestly it'd explain a LOT""}",,,3 (neutral),argilla,,False,,327,,Validated,2023-03-28 16:01:54.589126,{'text_length': 260}
77,"Just tried to explain being ""trans"" to the most heteronormative queers I've met and honestly I want to die lmoa. Lmoa","{'text': 'Just tried to explain being ""trans"" to the most heteronormative queers I\'ve met and honestly I want to die lmoa. Lmoa'}",,,3 (neutral),argilla,,False,,328,,Validated,2023-03-28 16:01:54.589186,{'text_length': 117}
78,Being in the LGBT community is like having a family member that is always extra.  I love you but you drive me crazy.,{'text': 'Being in the LGBT community is like having a family member that is always extra.  I love you but you drive me crazy.'},,,6 (can't say!),argilla,,False,,329,,Validated,2023-03-28 16:01:54.589246,{'text_length': 116}
79,"Buh why they sneakdissin my sista 😭😳😳...Neva was she ""meat"" dyke dyke 😊✌","{'text': 'Buh why they sneakdissin my sista 😭😳😳...Neva was she ""meat"" dyke dyke 😊✌'}",,,6 (can't say!),argilla,,False,,330,,Validated,2023-03-28 16:01:54.589305,{'text_length': 72}
80,Bisexual thoughts: Maggie's ass is ridiculous in those jeans and also what blush is she wearing? #queerel,"{'text': ""Bisexual thoughts: Maggie's ass is ridiculous in those jeans and also what blush is she wearing? #queerel""}",,,3 (neutral),argilla,,False,,331,,Validated,2023-03-28 16:01:54.589409,{'text_length': 105}
81,mercy is a lesbian you assholes,{'text': 'mercy is a lesbian you assholes'},,,3 (neutral),argilla,,False,,332,,Validated,2023-03-28 16:01:54.589472,{'text_length': 31}
82,Ahhh I have a red panda intersex sticker like Anis' mascot! #IPI2019,"{'text': ""Ahhh I have a red panda intersex sticker like Anis' mascot! #IPI2019""}",,,6 (can't say!),argilla,,False,,333,,Validated,2023-03-28 16:01:54.589551,{'text_length': 68}
83,"In my head I have a glam squad, media team, personal assistant and stylist but in reality I'm just a bait batty boy with a wild imagination","{'text': ""In my head I have a glam squad, media team, personal assistant and stylist but in reality I'm just a bait batty boy with a wild imagination""}",,,3 (neutral),argilla,,False,,334,,Validated,2023-03-28 16:01:54.589633,{'text_length': 139}
84,"All contact with potential participants will be kept confidential. #LGBT #queer #research #questioning 
7/7",{'text': 'All contact with potential participants will be kept confidential. #LGBT #queer #research #questioning \n7/7'},,,3 (neutral),argilla,,False,,335,,Validated,2023-03-28 16:01:54.589694,{'text_length': 107}
85,"Support the safety and dignity of Lesbian, Gay, Bisexual, Transgender, and Intersex (LGBTI) Russians. #UprisingOfLove @uprisingoflove #RT","{'text': 'Support the safety and dignity of Lesbian, Gay, Bisexual, Transgender, and Intersex (LGBTI) Russians. #UprisingOfLove @uprisingoflove #RT'}",,,2 (positive),argilla,,False,,336,,Validated,2023-03-28 16:01:54.589761,{'text_length': 137}
86,When home alone and feeling rowdy I simply do what comes natural: prepare a buttered croissant! #Asexual #Naughty,{'text': 'When home alone and feeling rowdy I simply do what comes natural: prepare a buttered croissant! #Asexual #Naughty'},,,3 (neutral),argilla,,False,,337,,Validated,2023-03-28 16:01:54.589819,{'text_length': 113}
87,"""You can't be trans*... they're all skinny."" Wow. Fuck you. #fatmicroaggressions","{'text': '""You can\'t be trans*... they\'re all skinny."" Wow. Fuck you. #fatmicroaggressions'}",,,3 (neutral),argilla,,False,,338,,Validated,2023-03-28 16:01:54.589876,{'text_length': 80}
